attack,persona_id,risk_tier,rank,top1,top3,score_true,top_candidate,target_k,condition
field_weighted,P0074,T3,3,0,1,0.7,P0088,8,c5_linkguard_k8
field_weighted,P0076,T2,3,0,1,1.7499999999999998,P0013,8,c5_linkguard_k8
field_weighted,P0077,T3,2,0,1,1.7499999999999998,P0018,8,c5_linkguard_k8
field_weighted,P0078,T1,4,0,0,0.0,P0021,8,c5_linkguard_k8
field_weighted,P0079,T2,2,0,1,1.7499999999999998,P0089,8,c5_linkguard_k8
field_weighted,P0081,T1,2,0,1,0.0,P0054,8,c5_linkguard_k8
field_weighted,P0082,T2,5,0,0,1.7499999999999998,P0021,8,c5_linkguard_k8
field_weighted,P0083,T3,2,0,1,0.7,P0018,8,c5_linkguard_k8
field_weighted,P0084,T1,1,1,1,0.0,P0084,8,c5_linkguard_k8
field_weighted,P0086,T3,2,0,1,1.7499999999999998,P0044,8,c5_linkguard_k8
field_weighted,P0087,T1,9,0,0,0.0,P0024,8,c5_linkguard_k8
field_weighted,P0088,T2,1,1,1,1.7499999999999998,P0088,8,c5_linkguard_k8
field_weighted,P0089,T3,4,0,0,1.7499999999999998,P0005,8,c5_linkguard_k8
field_weighted,P0091,T2,2,0,1,0.7,P0069,8,c5_linkguard_k8
field_weighted,P0092,T3,1,1,1,0.7,P0092,8,c5_linkguard_k8
field_weighted,P0093,T1,6,0,0,0.0,P0101,8,c5_linkguard_k8
field_weighted,P0094,T2,4,0,0,0.7,P0081,8,c5_linkguard_k8
field_weighted,P0096,T1,5,0,0,0.0,P0046,8,c5_linkguard_k8
field_weighted,P0097,T2,6,0,0,0.7,P0103,8,c5_linkguard_k8
field_weighted,P0098,T3,7,0,0,0.7,P0067,8,c5_linkguard_k8
field_weighted,P0099,T1,6,0,0,0.0,P0031,8,c5_linkguard_k8
field_weighted,P0101,T3,6,0,0,0.7,P0055,8,c5_linkguard_k8
field_weighted,P0102,T1,9,0,0,0.0,P0006,8,c5_linkguard_k8
field_weighted,P0103,T2,5,0,0,0.7,P0013,8,c5_linkguard_k8
field_weighted,P0104,T3,3,0,1,0.7,P0027,8,c5_linkguard_k8
field_weighted,P0106,T2,2,0,1,0.7,P0113,8,c5_linkguard_k8
field_weighted,P0107,T3,3,0,1,0.7,P0052,8,c5_linkguard_k8
field_weighted,P0108,T1,9,0,0,0.0,P0086,8,c5_linkguard_k8
field_weighted,P0109,T2,3,0,1,1.7499999999999998,P0079,8,c5_linkguard_k8
field_weighted,P0111,T1,7,0,0,0.0,P0071,8,c5_linkguard_k8
field_weighted,P0112,T2,5,0,0,0.7,P0071,8,c5_linkguard_k8
field_weighted,P0113,T3,1,1,1,1.7499999999999998,P0113,8,c5_linkguard_k8
field_weighted,P0114,T1,6,0,0,0.0,P0095,8,c5_linkguard_k8
field_weighted,P0116,T3,1,1,1,0.7,P0116,8,c5_linkguard_k8
field_weighted,P0117,T1,5,0,0,0.0,P0005,8,c5_linkguard_k8
field_weighted,P0118,T2,1,1,1,1.7499999999999998,P0118,8,c5_linkguard_k8
field_weighted,P0119,T3,3,0,1,0.7,P0028,8,c5_linkguard_k8
field_weighted,P0001,T2,4,0,0,0.7,P0113,12,c5_linkguard_k12
field_weighted,P0002,T3,3,0,1,1.7499999999999998,P0113,12,c5_linkguard_k12
field_weighted,P0003,T1,5,0,0,0.0,P0084,12,c5_linkguard_k12
field_weighted,P0004,T2,2,0,1,0.7,P0010,12,c5_linkguard_k12
field_weighted,P0006,T1,1,1,1,0.0,P0006,12,c5_linkguard_k12
field_weighted,P0007,T2,1,1,1,0.7,P0007,12,c5_linkguard_k12
field_weighted,P0008,T3,3,0,1,0.7,P0040,12,c5_linkguard_k12
field_weighted,P0009,T1,10,0,0,0.0,P0114,12,c5_linkguard_k12
field_weighted,P0011,T3,2,0,1,1.7499999999999998,P0081,12,c5_linkguard_k12
field_weighted,P0012,T1,2,0,1,0.0,P0021,12,c5_linkguard_k12
field_weighted,P0013,T2,1,1,1,1.7499999999999998,P0013,12,c5_linkguard_k12
field_weighted,P0014,T3,2,0,1,1.7499999999999998,P0099,12,c5_linkguard_k12
field_weighted,P0016,T2,3,0,1,0.7,P0072,12,c5_linkguard_k12
field_weighted,P0017,T3,3,0,1,1.7499999999999998,P0099,12,c5_linkguard_k12
field_weighted,P0018,T1,8,0,0,0.0,P0027,12,c5_linkguard_k12
field_weighted,P0019,T2,3,0,1,1.7499999999999998,P0099,12,c5_linkguard_k12
field_weighted,P0021,T1,3,0,1,0.0,P0006,12,c5_linkguard_k12
field_weighted,P0022,T2,5,0,0,1.7499999999999998,P0031,12,c5_linkguard_k12
field_weighted,P0023,T3,4,0,0,0.7,P0110,12,c5_linkguard_k12
field_weighted,P0024,T1,2,0,1,0.0,P0119,12,c5_linkguard_k12
field_weighted,P0026,T3,7,0,0,0.7,P0087,12,c5_linkguard_k12
field_weighted,P0027,T1,4,0,0,0.0,P0057,12,c5_linkguard_k12
field_weighted,P0028,T2,1,1,1,1.7499999999999998,P0028,12,c5_linkguard_k12
field_weighted,P0029,T3,3,0,1,1.7499999999999998,P0099,12,c5_linkguard_k12
field_weighted,P0031,T2,3,0,1,2.8,P0088,12,c5_linkguard_k12
field_weighted,P0032,T3,2,0,1,0.7,P0088,12,c5_linkguard_k12
field_weighted,P0033,T1,2,0,1,0.0,P0000,12,c5_linkguard_k12
field_weighted,P0034,T2,2,0,1,0.7,P0058,12,c5_linkguard_k12
field_weighted,P0036,T1,3,0,1,0.0,P0085,12,c5_linkguard_k12
field_weighted,P0037,T2,1,1,1,0.7,P0037,12,c5_linkguard_k12
field_weighted,P0038,T3,2,0,1,0.7,P0052,12,c5_linkguard_k12
field_weighted,P0039,T1,3,0,1,0.0,P0033,12,c5_linkguard_k12
field_weighted,P0041,T3,2,0,1,0.7,P0099,12,c5_linkguard_k12
field_weighted,P0042,T1,7,0,0,0.0,P0102,12,c5_linkguard_k12
field_weighted,P0043,T2,6,0,0,0.7,P0077,12,c5_linkguard_k12
field_weighted,P0044,T3,3,0,1,0.7,P0088,12,c5_linkguard_k12
field_weighted,P0046,T2,2,0,1,1.7499999999999998,P0002,12,c5_linkguard_k12
field_weighted,P0047,T3,4,0,0,0.7,P0031,12,c5_linkguard_k12
field_weighted,P0048,T1,5,0,0,0.0,P0063,12,c5_linkguard_k12
field_weighted,P0049,T2,2,0,1,1.7499999999999998,P0058,12,c5_linkguard_k12
field_weighted,P0051,T1,5,0,0,0.0,P0003,12,c5_linkguard_k12
field_weighted,P0052,T2,2,0,1,1.7499999999999998,P0013,12,c5_linkguard_k12
field_weighted,P0053,T3,3,0,1,0.7,P0081,12,c5_linkguard_k12
field_weighted,P0054,T1,2,0,1,0.0,P0030,12,c5_linkguard_k12
field_weighted,P0056,T3,2,0,1,0.7,P0097,12,c5_linkguard_k12
field_weighted,P0057,T1,8,0,0,0.0,P0098,12,c5_linkguard_k12
field_weighted,P0058,T2,1,1,1,1.7499999999999998,P0058,12,c5_linkguard_k12
field_weighted,P0059,T3,5,0,0,0.7,P0081,12,c5_linkguard_k12
field_weighted,P0061,T2,5,0,0,0.7,P0063,12,c5_linkguard_k12
field_weighted,P0062,T3,2,0,1,0.7,P0045,12,c5_linkguard_k12
field_weighted,P0063,T1,3,0,1,0.0,P0053,12,c5_linkguard_k12
field_weighted,P0064,T2,3,0,1,0.7,P0087,12,c5_linkguard_k12
field_weighted,P0066,T1,9,0,0,0.0,P0047,12,c5_linkguard_k12
field_weighted,P0067,T2,2,0,1,0.7,P0000,12,c5_linkguard_k12
field_weighted,P0068,T3,2,0,1,0.7,P0064,12,c5_linkguard_k12
field_weighted,P0069,T1,9,0,0,0.0,P0101,12,c5_linkguard_k12
field_weighted,P0071,T3,3,0,1,0.7,P0021,12,c5_linkguard_k12
field_weighted,P0072,T1,10,0,0,0.0,P0029,12,c5_linkguard_k12
field_weighted,P0073,T2,5,0,0,0.7,P0077,12,c5_linkguard_k12
field_weighted,P0074,T3,3,0,1,0.7,P0088,12,c5_linkguard_k12
field_weighted,P0076,T2,3,0,1,1.7499999999999998,P0013,12,c5_linkguard_k12
field_weighted,P0077,T3,2,0,1,1.7499999999999998,P0018,12,c5_linkguard_k12
field_weighted,P0078,T1,4,0,0,0.0,P0021,12,c5_linkguard_k12
field_weighted,P0079,T2,2,0,1,1.7499999999999998,P0089,12,c5_linkguard_k12
field_weighted,P0081,T1,2,0,1,0.0,P0054,12,c5_linkguard_k12
field_weighted,P0082,T2,5,0,0,0.7,P0028,12,c5_linkguard_k12
field_weighted,P0083,T3,2,0,1,0.7,P0018,12,c5_linkguard_k12
field_weighted,P0084,T1,1,1,1,0.0,P0084,12,c5_linkguard_k12
field_weighted,P0086,T3,2,0,1,1.7499999999999998,P0044,12,c5_linkguard_k12
field_weighted,P0087,T1,9,0,0,0.0,P0024,12,c5_linkguard_k12
field_weighted,P0088,T2,1,1,1,1.7499999999999998,P0088,12,c5_linkguard_k12
field_weighted,P0089,T3,4,0,0,1.7499999999999998,P0005,12,c5_linkguard_k12
field_weighted,P0091,T2,2,0,1,0.7,P0069,12,c5_linkguard_k12
field_weighted,P0092,T3,1,1,1,0.7,P0092,12,c5_linkguard_k12
field_weighted,P0093,T1,6,0,0,0.0,P0101,12,c5_linkguard_k12
field_weighted,P0094,T2,4,0,0,0.7,P0081,12,c5_linkguard_k12
field_weighted,P0096,T1,5,0,0,0.0,P0046,12,c5_linkguard_k12
field_weighted,P0097,T2,6,0,0,0.7,P0103,12,c5_linkguard_k12
field_weighted,P0098,T3,7,0,0,0.7,P0067,12,c5_linkguard_k12
field_weighted,P0099,T1,6,0,0,0.0,P0031,12,c5_linkguard_k12
field_weighted,P0101,T3,6,0,0,0.7,P0055,12,c5_linkguard_k12
field_weighted,P0102,T1,9,0,0,0.0,P0006,12,c5_linkguard_k12
field_weighted,P0103,T2,5,0,0,0.7,P0013,12,c5_linkguard_k12
field_weighted,P0104,T3,3,0,1,0.7,P0027,12,c5_linkguard_k12
field_weighted,P0106,T2,2,0,1,0.7,P0113,12,c5_linkguard_k12
field_weighted,P0107,T3,3,0,1,0.7,P0052,12,c5_linkguard_k12
field_weighted,P0108,T1,9,0,0,0.0,P0086,12,c5_linkguard_k12
field_weighted,P0109,T2,3,0,1,1.7499999999999998,P0079,12,c5_linkguard_k12
field_weighted,P0111,T1,7,0,0,0.0,P0071,12,c5_linkguard_k12
field_weighted,P0112,T2,5,0,0,0.7,P0071,12,c5_linkguard_k12
field_weighted,P0113,T3,1,1,1,1.7499999999999998,P0113,12,c5_linkguard_k12
field_weighted,P0114,T1,6,0,0,0.0,P0095,12,c5_linkguard_k12
field_weighted,P0116,T3,1,1,1,0.7,P0116,12,c5_linkguard_k12
field_weighted,P0117,T1,5,0,0,0.0,P0005,12,c5_linkguard_k12
field_weighted,P0118,T2,1,1,1,1.7499999999999998,P0118,12,c5_linkguard_k12
field_weighted,P0119,T3,3,0,1,0.7,P0028,12,c5_linkguard_k12
field_weighted,P0001,T2,7,0,0,0.0,P0113,20,c5_linkguard_k20
field_weighted,P0002,T3,5,0,0,0.0,P0113,20,c5_linkguard_k20
field_weighted,P0003,T1,5,0,0,0.0,P0084,20,c5_linkguard_k20
field_weighted,P0004,T2,10,0,0,0.0,P0100,20,c5_linkguard_k20
field_weighted,P0006,T1,1,1,1,0.0,P0006,20,c5_linkguard_k20
field_weighted,P0007,T2,1,1,1,0.7,P0007,20,c5_linkguard_k20
field_weighted,P0008,T3,7,0,0,0.0,P0040,20,c5_linkguard_k20
field_weighted,P0009,T1,10,0,0,0.0,P0114,20,c5_linkguard_k20
field_weighted,P0011,T3,3,0,1,0.0,P0081,20,c5_linkguard_k20
field_weighted,P0012,T1,2,0,1,0.0,P0021,20,c5_linkguard_k20
field_weighted,P0013,T2,1,1,1,1.7499999999999998,P0013,20,c5_linkguard_k20
field_weighted,P0014,T3,2,0,1,0.7,P0099,20,c5_linkguard_k20
field_weighted,P0016,T2,9,0,0,0.0,P0008,20,c5_linkguard_k20
field_weighted,P0017,T3,6,0,0,0.0,P0099,20,c5_linkguard_k20
field_weighted,P0018,T1,8,0,0,0.0,P0027,20,c5_linkguard_k20
field_weighted,P0019,T2,4,0,0,0.7,P0099,20,c5_linkguard_k20
field_weighted,P0021,T1,3,0,1,0.0,P0006,20,c5_linkguard_k20
field_weighted,P0022,T2,7,0,0,0.0,P0031,20,c5_linkguard_k20
field_weighted,P0023,T3,4,0,0,0.7,P0110,20,c5_linkguard_k20
field_weighted,P0024,T1,2,0,1,0.0,P0119,20,c5_linkguard_k20
field_weighted,P0026,T3,7,0,0,0.7,P0087,20,c5_linkguard_k20
field_weighted,P0027,T1,4,0,0,0.0,P0057,20,c5_linkguard_k20
field_weighted,P0028,T2,1,1,1,1.7499999999999998,P0028,20,c5_linkguard_k20
field_weighted,P0029,T3,3,0,1,0.7,P0099,20,c5_linkguard_k20
field_weighted,P0031,T2,3,0,1,1.7499999999999998,P0088,20,c5_linkguard_k20
field_weighted,P0032,T3,2,0,1,0.7,P0088,20,c5_linkguard_k20
field_weighted,P0033,T1,2,0,1,0.0,P0000,20,c5_linkguard_k20
field_weighted,P0034,T2,10,0,0,0.0,P0058,20,c5_linkguard_k20
field_weighted,P0036,T1,3,0,1,0.0,P0085,20,c5_linkguard_k20
field_weighted,P0037,T2,1,1,1,0.7,P0037,20,c5_linkguard_k20
field_weighted,P0038,T3,2,0,1,0.7,P0052,20,c5_linkguard_k20
field_weighted,P0039,T1,3,0,1,0.0,P0033,20,c5_linkguard_k20
field_weighted,P0041,T3,2,0,1,0.0,P0099,20,c5_linkguard_k20
field_weighted,P0042,T1,7,0,0,0.0,P0102,20,c5_linkguard_k20
field_weighted,P0043,T2,6,0,0,0.7,P0077,20,c5_linkguard_k20
field_weighted,P0044,T3,3,0,1,0.7,P0088,20,c5_linkguard_k20
field_weighted,P0046,T2,4,0,0,0.0,P0002,20,c5_linkguard_k20
field_weighted,P0047,T3,4,0,0,0.7,P0031,20,c5_linkguard_k20
field_weighted,P0048,T1,5,0,0,0.0,P0063,20,c5_linkguard_k20
field_weighted,P0049,T2,2,0,1,1.0499999999999998,P0058,20,c5_linkguard_k20
field_weighted,P0051,T1,5,0,0,0.0,P0003,20,c5_linkguard_k20
field_weighted,P0052,T2,2,0,1,1.7499999999999998,P0013,20,c5_linkguard_k20
field_weighted,P0053,T3,3,0,1,0.7,P0081,20,c5_linkguard_k20
field_weighted,P0054,T1,2,0,1,0.0,P0030,20,c5_linkguard_k20
field_weighted,P0056,T3,2,0,1,0.7,P0097,20,c5_linkguard_k20
field_weighted,P0057,T1,8,0,0,0.0,P0098,20,c5_linkguard_k20
field_weighted,P0058,T2,1,1,1,1.0499999999999998,P0058,20,c5_linkguard_k20
field_weighted,P0059,T3,9,0,0,0.0,P0081,20,c5_linkguard_k20
field_weighted,P0061,T2,8,0,0,0.0,P0063,20,c5_linkguard_k20
field_weighted,P0062,T3,8,0,0,0.0,P0076,20,c5_linkguard_k20
field_weighted,P0063,T1,3,0,1,0.0,P0053,20,c5_linkguard_k20
field_weighted,P0064,T2,3,0,1,0.7,P0087,20,c5_linkguard_k20
field_weighted,P0066,T1,9,0,0,0.0,P0047,20,c5_linkguard_k20
field_weighted,P0067,T2,2,0,1,0.7,P0000,20,c5_linkguard_k20
field_weighted,P0068,T3,2,0,1,0.7,P0064,20,c5_linkguard_k20
field_weighted,P0069,T1,9,0,0,0.0,P0101,20,c5_linkguard_k20
field_weighted,P0071,T3,3,0,1,0.0,P0021,20,c5_linkguard_k20
field_weighted,P0072,T1,10,0,0,0.0,P0029,20,c5_linkguard_k20
field_weighted,P0073,T2,9,0,0,0.0,P0058,20,c5_linkguard_k20
field_weighted,P0074,T3,3,0,1,0.7,P0088,20,c5_linkguard_k20
field_weighted,P0076,T2,4,0,0,0.7,P0013,20,c5_linkguard_k20
field_weighted,P0077,T3,4,0,0,1.0499999999999998,P0018,20,c5_linkguard_k20
field_weighted,P0078,T1,4,0,0,0.0,P0021,20,c5_linkguard_k20
field_weighted,P0079,T2,2,0,1,0.7,P0089,20,c5_linkguard_k20
field_weighted,P0081,T1,2,0,1,0.0,P0054,20,c5_linkguard_k20
field_weighted,P0082,T2,5,0,0,0.7,P0028,20,c5_linkguard_k20
field_weighted,P0083,T3,2,0,1,0.0,P0018,20,c5_linkguard_k20
field_weighted,P0084,T1,1,1,1,0.0,P0084,20,c5_linkguard_k20
field_weighted,P0086,T3,2,0,1,0.7,P0044,20,c5_linkguard_k20
field_weighted,P0087,T1,9,0,0,0.0,P0024,20,c5_linkguard_k20
field_weighted,P0088,T2,1,1,1,1.7499999999999998,P0088,20,c5_linkguard_k20
field_weighted,P0089,T3,4,0,0,0.7,P0005,20,c5_linkguard_k20
field_weighted,P0091,T2,2,0,1,0.7,P0069,20,c5_linkguard_k20
field_weighted,P0092,T3,1,1,1,0.7,P0092,20,c5_linkguard_k20
field_weighted,P0093,T1,6,0,0,0.0,P0101,20,c5_linkguard_k20
field_weighted,P0094,T2,8,0,0,0.0,P0081,20,c5_linkguard_k20
field_weighted,P0096,T1,5,0,0,0.0,P0046,20,c5_linkguard_k20
field_weighted,P0097,T2,6,0,0,0.7,P0103,20,c5_linkguard_k20
field_weighted,P0098,T3,7,0,0,0.7,P0067,20,c5_linkguard_k20
field_weighted,P0099,T1,6,0,0,0.0,P0031,20,c5_linkguard_k20
field_weighted,P0101,T3,6,0,0,0.7,P0055,20,c5_linkguard_k20
field_weighted,P0102,T1,9,0,0,0.0,P0006,20,c5_linkguard_k20
field_weighted,P0103,T2,5,0,0,0.7,P0013,20,c5_linkguard_k20
field_weighted,P0104,T3,3,0,1,0.7,P0027,20,c5_linkguard_k20
field_weighted,P0106,T2,10,0,0,0.0,P0113,20,c5_linkguard_k20
field_weighted,P0107,T3,3,0,1,0.7,P0052,20,c5_linkguard_k20
field_weighted,P0108,T1,9,0,0,0.0,P0086,20,c5_linkguard_k20
field_weighted,P0109,T2,5,0,0,0.7,P0028,20,c5_linkguard_k20
field_weighted,P0111,T1,7,0,0,0.0,P0071,20,c5_linkguard_k20
field_weighted,P0112,T2,10,0,0,0.0,P0064,20,c5_linkguard_k20
field_weighted,P0113,T3,2,0,1,1.0499999999999998,P0031,20,c5_linkguard_k20
field_weighted,P0114,T1,6,0,0,0.0,P0095,20,c5_linkguard_k20
field_weighted,P0116,T3,1,1,1,0.7,P0116,20,c5_linkguard_k20
field_weighted,P0117,T1,5,0,0,0.0,P0005,20,c5_linkguard_k20
field_weighted,P0118,T2,2,0,1,0.7,P0058,20,c5_linkguard_k20
field_weighted,P0119,T3,3,0,1,0.7,P0028,20,c5_linkguard_k20
