persona_id,risk_tier,rank,top1,top3,score_true,top_candidate,condition
P0114,T1,7,0,0,0.004721969231765699,P0009,c1b_presidio_redaction
P0116,T3,1,1,1,0.16011206728229269,P0116,c1b_presidio_redaction
P0117,T1,1,1,1,0.022862604119960866,P0117,c1b_presidio_redaction
P0118,T2,1,1,1,0.02542004325107269,P0118,c1b_presidio_redaction
P0119,T3,1,1,1,0.14564502912059796,P0119,c1b_presidio_redaction
P0001,T2,2,0,1,0.02356284446293534,P0046,c4_doc_local_anon
P0002,T3,1,1,1,0.1512062763217166,P0002,c4_doc_local_anon
P0003,T1,5,0,0,0.007324416834731309,P0117,c4_doc_local_anon
P0004,T2,1,1,1,0.02602928390194878,P0004,c4_doc_local_anon
P0006,T1,2,0,1,0.010773986437077526,P0026,c4_doc_local_anon
P0007,T2,1,1,1,0.038031050325713564,P0007,c4_doc_local_anon
P0008,T3,1,1,1,0.1788283231351346,P0008,c4_doc_local_anon
P0009,T1,2,0,1,0.014647243922225328,P0097,c4_doc_local_anon
P0011,T3,1,1,1,0.14481827400614022,P0011,c4_doc_local_anon
P0012,T1,2,0,1,0.022503777963113966,P0117,c4_doc_local_anon
P0013,T2,1,1,1,0.030727755719240368,P0013,c4_doc_local_anon
P0014,T3,1,1,1,0.17627260518541527,P0014,c4_doc_local_anon
P0016,T2,2,0,1,0.039120289153087004,P0072,c4_doc_local_anon
P0017,T3,1,1,1,0.19209580149765756,P0017,c4_doc_local_anon
P0018,T1,3,0,1,0.011119574817081502,P0057,c4_doc_local_anon
P0019,T2,1,1,1,0.03674285669416183,P0019,c4_doc_local_anon
P0021,T1,8,0,0,0.005303066256922055,P0051,c4_doc_local_anon
P0022,T2,1,1,1,0.05039074017406407,P0022,c4_doc_local_anon
P0023,T3,1,1,1,0.1612752398048691,P0023,c4_doc_local_anon
P0024,T1,7,0,0,0.009628701027692567,P0087,c4_doc_local_anon
P0026,T3,1,1,1,0.1520434815921379,P0026,c4_doc_local_anon
P0027,T1,9,0,0,0.003487054792394948,P0044,c4_doc_local_anon
P0028,T2,1,1,1,0.02250969773024796,P0028,c4_doc_local_anon
P0029,T3,1,1,1,0.16638490278622983,P0029,c4_doc_local_anon
P0031,T2,2,0,1,0.01828245854296093,P0047,c4_doc_local_anon
P0032,T3,1,1,1,0.17109328943179006,P0032,c4_doc_local_anon
P0033,T1,6,0,0,0.006203377696353721,P0018,c4_doc_local_anon
P0034,T2,1,1,1,0.03335478328693572,P0034,c4_doc_local_anon
P0036,T1,3,0,1,0.0122913900398137,P0085,c4_doc_local_anon
P0037,T2,2,0,1,0.03347601867397694,P0035,c4_doc_local_anon
P0038,T3,1,1,1,0.16106937363330023,P0038,c4_doc_local_anon
P0039,T1,2,0,1,0.015066653701348395,P0007,c4_doc_local_anon
P0041,T3,1,1,1,0.1501292502165617,P0041,c4_doc_local_anon
P0042,T1,7,0,0,0.0061615619661757074,P0040,c4_doc_local_anon
P0043,T2,2,0,1,0.02981102966387061,P0019,c4_doc_local_anon
P0044,T3,1,1,1,0.18162501584648327,P0044,c4_doc_local_anon
P0046,T2,3,0,1,0.02614793213015353,P0001,c4_doc_local_anon
P0047,T3,1,1,1,0.13849281881307812,P0047,c4_doc_local_anon
P0048,T1,7,0,0,0.008312936217673976,P0056,c4_doc_local_anon
P0049,T2,1,1,1,0.04221088779052265,P0049,c4_doc_local_anon
P0051,T1,2,0,1,0.013494695414862807,P0075,c4_doc_local_anon
P0052,T2,1,1,1,0.04316383359254607,P0052,c4_doc_local_anon
P0053,T3,1,1,1,0.13437387476591398,P0053,c4_doc_local_anon
P0054,T1,3,0,1,0.014938274351932075,P0030,c4_doc_local_anon
P0056,T3,1,1,1,0.1808699836868936,P0056,c4_doc_local_anon
P0057,T1,5,0,0,0.009107335336239803,P0026,c4_doc_local_anon
P0058,T2,2,0,1,0.025854006593150517,P0118,c4_doc_local_anon
P0059,T3,1,1,1,0.1411065953678926,P0059,c4_doc_local_anon
P0061,T2,1,1,1,0.0384910639303764,P0061,c4_doc_local_anon
P0062,T3,1,1,1,0.1641068514419037,P0062,c4_doc_local_anon
P0063,T1,3,0,1,0.007703519670635513,P0061,c4_doc_local_anon
P0064,T2,1,1,1,0.033589473448672594,P0064,c4_doc_local_anon
P0066,T1,6,0,0,0.00855621048087757,P0012,c4_doc_local_anon
P0067,T2,2,0,1,0.02516017426304901,P0064,c4_doc_local_anon
P0068,T3,1,1,1,0.15993094471274222,P0068,c4_doc_local_anon
P0069,T1,10,0,0,0.005381221138727301,P0101,c4_doc_local_anon
P0071,T3,1,1,1,0.1348208983626616,P0071,c4_doc_local_anon
P0072,T1,2,0,1,0.0172534208725369,P0034,c4_doc_local_anon
P0073,T2,1,1,1,0.043222484147241856,P0073,c4_doc_local_anon
P0074,T3,1,1,1,0.1864869072068343,P0074,c4_doc_local_anon
P0076,T2,1,1,1,0.025342573011274433,P0076,c4_doc_local_anon
P0077,T3,1,1,1,0.1710660375947315,P0077,c4_doc_local_anon
P0078,T1,6,0,0,0.006307251316667786,P0008,c4_doc_local_anon
P0079,T2,1,1,1,0.025249841478481822,P0079,c4_doc_local_anon
P0081,T1,1,1,1,0.018218182277958878,P0081,c4_doc_local_anon
P0082,T2,2,0,1,0.02911150609794605,P0012,c4_doc_local_anon
P0083,T3,1,1,1,0.16119569371624823,P0083,c4_doc_local_anon
P0084,T1,3,0,1,0.014429228061612646,P0080,c4_doc_local_anon
P0086,T3,1,1,1,0.19862446311466717,P0086,c4_doc_local_anon
P0087,T1,1,1,1,0.019530982041217882,P0087,c4_doc_local_anon
P0088,T2,1,1,1,0.032387557115534864,P0088,c4_doc_local_anon
P0089,T3,1,1,1,0.13810966895272603,P0089,c4_doc_local_anon
P0091,T2,1,1,1,0.033314094975256,P0091,c4_doc_local_anon
P0092,T3,1,1,1,0.1343621869839181,P0092,c4_doc_local_anon
P0093,T1,5,0,0,0.016166621287410723,P0101,c4_doc_local_anon
P0094,T2,1,1,1,0.02761648034179458,P0094,c4_doc_local_anon
P0096,T1,3,0,1,0.013845087013255054,P0022,c4_doc_local_anon
P0097,T2,1,1,1,0.0345411290439514,P0097,c4_doc_local_anon
P0098,T3,1,1,1,0.16904729828805165,P0098,c4_doc_local_anon
P0099,T1,2,0,1,0.011914038905128679,P0014,c4_doc_local_anon
P0101,T3,1,1,1,0.1659822359278489,P0101,c4_doc_local_anon
P0102,T1,5,0,0,0.0060916683552682495,P0089,c4_doc_local_anon
P0103,T2,1,1,1,0.03943033618716641,P0103,c4_doc_local_anon
P0104,T3,1,1,1,0.1736534467637138,P0104,c4_doc_local_anon
P0106,T2,1,1,1,0.03315937631527661,P0106,c4_doc_local_anon
P0107,T3,1,1,1,0.16218053036362398,P0107,c4_doc_local_anon
P0108,T1,2,0,1,0.015541845124487254,P0044,c4_doc_local_anon
P0109,T2,1,1,1,0.03108087210198209,P0109,c4_doc_local_anon
P0111,T1,8,0,0,0.007158427861941025,P0116,c4_doc_local_anon
P0112,T2,2,0,1,0.025453870150326977,P0064,c4_doc_local_anon
P0113,T3,1,1,1,0.15896078430465901,P0113,c4_doc_local_anon
P0114,T1,7,0,0,0.004766157555508866,P0009,c4_doc_local_anon
P0116,T3,1,1,1,0.15284965660798133,P0116,c4_doc_local_anon
P0117,T1,1,1,1,0.022872142235989656,P0117,c4_doc_local_anon
P0118,T2,1,1,1,0.033026418783869665,P0118,c4_doc_local_anon
P0119,T3,1,1,1,0.15608781387352558,P0119,c4_doc_local_anon
P0001,T2,7,0,0,0.004970719902427777,P0002,c5_linkguard
P0002,T3,8,0,0,0.007213243278173902,P0001,c5_linkguard
P0003,T1,9,0,0,0.002435656242604921,P0117,c5_linkguard
P0004,T2,2,0,1,0.006783346952161758,P0044,c5_linkguard
P0006,T1,7,0,0,0.004190984436061808,P0026,c5_linkguard
P0007,T2,6,0,0,0.006722425095839561,P0032,c5_linkguard
P0008,T3,5,0,0,0.0069459518189093385,P0016,c5_linkguard
P0009,T1,2,0,1,0.011410233568607802,P0097,c5_linkguard
P0011,T3,1,1,1,0.019042597018189635,P0011,c5_linkguard
P0012,T1,4,0,0,0.010461182349590084,P0117,c5_linkguard
P0013,T2,5,0,0,0.006040095082048869,P0103,c5_linkguard
P0014,T3,5,0,0,0.00988367028482817,P0117,c5_linkguard
P0016,T2,9,0,0,0.001327513435197513,P0072,c5_linkguard
P0017,T3,7,0,0,0.0026373318360544762,P0073,c5_linkguard
P0018,T1,4,0,0,0.006619663612241617,P0036,c5_linkguard
P0019,T2,3,0,1,0.007635594530075066,P0109,c5_linkguard
P0021,T1,9,0,0,0.0014664129726167025,P0051,c5_linkguard
P0022,T2,4,0,0,0.010551783006947119,P0001,c5_linkguard
P0023,T3,3,0,1,0.009943978544632125,P0030,c5_linkguard
P0024,T1,9,0,0,0.0021545775605695972,P0087,c5_linkguard
P0026,T3,5,0,0,0.008045142195545467,P0080,c5_linkguard
P0027,T1,9,0,0,0.0024585930524402243,P0044,c5_linkguard
P0028,T2,3,0,1,0.010388381369559966,P0013,c5_linkguard
P0029,T3,7,0,0,0.006092613659881205,P0040,c5_linkguard
P0031,T2,9,0,0,0.0013718252577702872,P0022,c5_linkguard
P0032,T3,3,0,1,0.01140641099555063,P0107,c5_linkguard
P0033,T1,5,0,0,0.003858516367290051,P0018,c5_linkguard
P0034,T2,4,0,0,0.005539677682223603,P0030,c5_linkguard
P0036,T1,8,0,0,0.002447584055391001,P0002,c5_linkguard
P0037,T2,5,0,0,0.007316014368587246,P0035,c5_linkguard
P0038,T3,7,0,0,0.004352546350244346,P0054,c5_linkguard
P0039,T1,6,0,0,0.005137056690696577,P0008,c5_linkguard
P0041,T3,1,1,1,0.013796549913567976,P0041,c5_linkguard
P0042,T1,10,0,0,0.0007418208104461131,P0040,c5_linkguard
P0043,T2,5,0,0,0.004780011201219925,P0050,c5_linkguard
P0044,T3,6,0,0,0.007331291837665004,P0000,c5_linkguard
P0046,T2,10,0,0,0.00528135899097151,P0001,c5_linkguard
P0047,T3,10,0,0,0.0,P0115,c5_linkguard
P0048,T1,7,0,0,0.004114468007969074,P0056,c5_linkguard
P0049,T2,8,0,0,0.002363352870064335,P0080,c5_linkguard
P0051,T1,2,0,1,0.011089644953139815,P0075,c5_linkguard
P0052,T2,4,0,0,0.008622419856109325,P0030,c5_linkguard
P0053,T3,6,0,0,0.004809654752883165,P0061,c5_linkguard
P0054,T1,3,0,1,0.012516375214265685,P0030,c5_linkguard
P0056,T3,3,0,1,0.011256318794192276,P0097,c5_linkguard
P0057,T1,6,0,0,0.0048280343110852835,P0026,c5_linkguard
P0058,T2,7,0,0,0.0036282369516880916,P0118,c5_linkguard
P0059,T3,4,0,0,0.0071097820020836235,P0089,c5_linkguard
P0061,T2,2,0,1,0.013354494492350513,P0072,c5_linkguard
P0062,T3,2,0,1,0.008796882327990743,P0009,c5_linkguard
P0063,T1,3,0,1,0.006815008326739271,P0061,c5_linkguard
P0064,T2,3,0,1,0.008064737637780858,P0061,c5_linkguard
P0066,T1,8,0,0,0.0033148609796361033,P0012,c5_linkguard
P0067,T2,6,0,0,0.004721892018373813,P0000,c5_linkguard
P0068,T3,9,0,0,0.00288369367819625,P0091,c5_linkguard
P0069,T1,10,0,0,0.0,P0101,c5_linkguard
P0071,T3,6,0,0,0.002055890451588605,P0105,c5_linkguard
P0072,T1,5,0,0,0.008428333127612,P0034,c5_linkguard
P0073,T2,5,0,0,0.0060387035766818475,P0061,c5_linkguard
P0074,T3,6,0,0,0.0035865580903657436,P0054,c5_linkguard
P0076,T2,7,0,0,0.0065016351090373395,P0051,c5_linkguard
P0077,T3,9,0,0,0.0032641292749397035,P0061,c5_linkguard
P0078,T1,7,0,0,0.0021154698906607453,P0008,c5_linkguard
P0079,T2,8,0,0,0.00301775436527485,P0089,c5_linkguard
P0081,T1,7,0,0,0.006509240375673599,P0011,c5_linkguard
P0082,T2,9,0,0,0.0009249333021552861,P0045,c5_linkguard
P0083,T3,5,0,0,0.008801812253087347,P0036,c5_linkguard
P0084,T1,7,0,0,0.004092638167154321,P0080,c5_linkguard
P0086,T3,5,0,0,0.009138993151614807,P0080,c5_linkguard
P0087,T1,5,0,0,0.00749771543187379,P0064,c5_linkguard
P0088,T2,9,0,0,0.0017912712938007737,P0030,c5_linkguard
P0089,T3,6,0,0,0.006501097317567542,P0061,c5_linkguard
P0091,T2,4,0,0,0.010436258130668907,P0107,c5_linkguard
P0092,T3,5,0,0,0.00815865073261261,P0035,c5_linkguard
P0093,T1,6,0,0,0.004447540994891952,P0044,c5_linkguard
P0094,T2,10,0,0,0.002085137987510954,P0103,c5_linkguard
P0096,T1,7,0,0,0.006354442938039238,P0022,c5_linkguard
P0097,T2,2,0,1,0.008590943291035156,P0050,c5_linkguard
P0098,T3,9,0,0,0.004409813144179509,P0057,c5_linkguard
P0099,T1,4,0,0,0.004732793284070527,P0014,c5_linkguard
P0101,T3,1,1,1,0.011706794562395094,P0101,c5_linkguard
P0102,T1,8,0,0,0.0017936157061801635,P0089,c5_linkguard
P0103,T2,3,0,1,0.009874570377808728,P0097,c5_linkguard
P0104,T3,2,0,1,0.012423570543599598,P0002,c5_linkguard
P0106,T2,4,0,0,0.006978683706313346,P0087,c5_linkguard
P0107,T3,5,0,0,0.0068551339491319755,P0091,c5_linkguard
P0108,T1,3,0,1,0.010631130980267012,P0101,c5_linkguard
P0109,T2,5,0,0,0.006500871671684935,P0019,c5_linkguard
P0111,T1,9,0,0,0.0007907049688873727,P0116,c5_linkguard
P0112,T2,8,0,0,0.0017348185748208489,P0014,c5_linkguard
P0113,T3,10,0,0,0.0,P0002,c5_linkguard
P0114,T1,7,0,0,0.001930672562556915,P0009,c5_linkguard
P0116,T3,9,0,0,0.004698117116272741,P0110,c5_linkguard
P0117,T1,1,1,1,0.015615019239649232,P0117,c5_linkguard
P0118,T2,8,0,0,0.0033713454993391564,P0072,c5_linkguard
P0119,T3,6,0,0,0.007392022908612958,P0097,c5_linkguard
P0001,T2,3,0,1,0.005244968786782711,P0002,c6_aggressive_redaction
P0002,T3,3,0,1,0.0045175923794716615,P0072,c6_aggressive_redaction
P0003,T1,6,0,0,0.0025284974488973956,P0117,c6_aggressive_redaction
P0004,T2,10,0,0,0.0,P0044,c6_aggressive_redaction
P0006,T1,7,0,0,0.0025259225546616507,P0026,c6_aggressive_redaction
P0007,T2,4,0,0,0.00386264938058379,P0075,c6_aggressive_redaction
P0008,T3,3,0,1,0.005605059656707167,P0023,c6_aggressive_redaction
P0009,T1,1,1,1,0.011891817152307195,P0009,c6_aggressive_redaction
P0011,T3,5,0,0,0.0030936423882040303,P0063,c6_aggressive_redaction
P0012,T1,3,0,1,0.007870049291850457,P0117,c6_aggressive_redaction
P0013,T2,10,0,0,0.0,P0103,c6_aggressive_redaction
P0014,T3,4,0,0,0.0046370809804553575,P0023,c6_aggressive_redaction
P0016,T2,7,0,0,0.0014104126068834417,P0072,c6_aggressive_redaction
P0017,T3,6,0,0,0.0016955934884984938,P0085,c6_aggressive_redaction
P0018,T1,2,0,1,0.0068444449553217,P0115,c6_aggressive_redaction
P0019,T2,2,0,1,0.00655067818806909,P0109,c6_aggressive_redaction
P0021,T1,10,0,0,0.0,P0051,c6_aggressive_redaction
P0022,T2,3,0,1,0.00491460318799839,P0002,c6_aggressive_redaction
P0023,T3,2,0,1,0.010222843141661397,P0030,c6_aggressive_redaction
P0024,T1,10,0,0,0.0,P0087,c6_aggressive_redaction
P0026,T3,4,0,0,0.0039747212191511404,P0080,c6_aggressive_redaction
P0027,T1,10,0,0,0.0,P0018,c6_aggressive_redaction
P0028,T2,6,0,0,0.002318954787376255,P0018,c6_aggressive_redaction
P0029,T3,10,0,0,0.0,P0072,c6_aggressive_redaction
P0031,T2,10,0,0,0.0,P0054,c6_aggressive_redaction
P0032,T3,2,0,1,0.0067481254201618695,P0104,c6_aggressive_redaction
P0033,T1,4,0,0,0.004032765177797583,P0018,c6_aggressive_redaction
P0034,T2,4,0,0,0.0036534135044413735,P0030,c6_aggressive_redaction
P0036,T1,8,0,0,0.0025540375782780685,P0002,c6_aggressive_redaction
P0037,T2,4,0,0,0.0029947967610331853,P0035,c6_aggressive_redaction
P0038,T3,3,0,1,0.004661040583634836,P0115,c6_aggressive_redaction
P0039,T1,4,0,0,0.005361385151463539,P0008,c6_aggressive_redaction
P0041,T3,5,0,0,0.0023700431856199964,P0115,c6_aggressive_redaction
P0042,T1,9,0,0,0.0007736539050005383,P0040,c6_aggressive_redaction
P0043,T2,6,0,0,0.0012539500467237104,P0019,c6_aggressive_redaction
P0044,T3,4,0,0,0.006602921937841722,P0110,c6_aggressive_redaction
P0046,T2,9,0,0,0.0,P0002,c6_aggressive_redaction
P0047,T3,7,0,0,0.0,P0115,c6_aggressive_redaction
P0048,T1,5,0,0,0.005502708406701201,P0056,c6_aggressive_redaction
P0049,T2,4,0,0,0.0044513227559908695,P0080,c6_aggressive_redaction
P0051,T1,2,0,1,0.00911511820574212,P0115,c6_aggressive_redaction
P0052,T2,6,0,0,0.004152211537748512,P0030,c6_aggressive_redaction
P0053,T3,5,0,0,0.0038456266436827204,P0063,c6_aggressive_redaction
P0054,T1,5,0,0,0.006280726375378791,P0030,c6_aggressive_redaction
P0056,T3,6,0,0,0.0035641930268548927,P0063,c6_aggressive_redaction
P0057,T1,5,0,0,0.005042958866200193,P0026,c6_aggressive_redaction
P0058,T2,10,0,0,0.0,P0118,c6_aggressive_redaction
P0059,T3,1,1,1,0.008470976486744919,P0059,c6_aggressive_redaction
P0061,T2,4,0,0,0.005048909315595346,P0063,c6_aggressive_redaction
P0062,T3,7,0,0,0.002410717407724632,P0009,c6_aggressive_redaction
P0063,T1,2,0,1,0.008852902468904796,P0056,c6_aggressive_redaction
P0064,T2,2,0,1,0.007042090109687102,P0061,c6_aggressive_redaction
P0066,T1,8,0,0,0.0,P0012,c6_aggressive_redaction
P0067,T2,5,0,0,0.003940522925431713,P0064,c6_aggressive_redaction
P0068,T3,9,0,0,0.0,P0085,c6_aggressive_redaction
P0069,T1,9,0,0,0.0,P0101,c6_aggressive_redaction
P0071,T3,3,0,1,0.002204799836633782,P0115,c6_aggressive_redaction
P0072,T1,2,0,1,0.008797389258472161,P0035,c6_aggressive_redaction
P0073,T2,3,0,1,0.0021097624594233187,P0061,c6_aggressive_redaction
P0074,T3,4,0,0,0.0014194455212210156,P0054,c6_aggressive_redaction
P0076,T2,7,0,0,0.0018030199424170547,P0023,c6_aggressive_redaction
P0077,T3,7,0,0,0.004471524432004666,P0061,c6_aggressive_redaction
P0078,T1,9,0,0,0.0,P0023,c6_aggressive_redaction
P0079,T2,8,0,0,0.0,P0059,c6_aggressive_redaction
P0081,T1,4,0,0,0.006786770948728642,P0019,c6_aggressive_redaction
P0082,T2,7,0,0,0.0009755879774767836,P0012,c6_aggressive_redaction
P0083,T3,6,0,0,0.0017125814799169479,P0115,c6_aggressive_redaction
P0084,T1,8,0,0,0.0010539553301014575,P0080,c6_aggressive_redaction
P0086,T3,2,0,1,0.005495941466312319,P0080,c6_aggressive_redaction
P0087,T1,4,0,0,0.005635020147464908,P0048,c6_aggressive_redaction
P0088,T2,8,0,0,0.0,P0030,c6_aggressive_redaction
P0089,T3,3,0,1,0.0027299421552240454,P0061,c6_aggressive_redaction
P0091,T2,3,0,1,0.005607573185730845,P0072,c6_aggressive_redaction
P0092,T3,3,0,1,0.007257953527179925,P0035,c6_aggressive_redaction
P0093,T1,8,0,0,0.0,P0101,c6_aggressive_redaction
P0094,T2,8,0,0,0.0022023794725919347,P0059,c6_aggressive_redaction
P0096,T1,5,0,0,0.004046368485558064,P0026,c6_aggressive_redaction
P0097,T2,6,0,0,0.001482867883069888,P0045,c6_aggressive_redaction
P0098,T3,3,0,1,0.0047007691932268395,P0000,c6_aggressive_redaction
P0099,T1,6,0,0,0.001195551654884708,P0014,c6_aggressive_redaction
P0101,T3,1,1,1,0.00629190032630679,P0101,c6_aggressive_redaction
P0102,T1,7,0,0,0.001872241478689337,P0019,c6_aggressive_redaction
P0103,T2,2,0,1,0.006418928543479938,P0012,c6_aggressive_redaction
P0104,T3,3,0,1,0.005047706447258735,P0063,c6_aggressive_redaction
P0106,T2,3,0,1,0.00476134194480617,P0087,c6_aggressive_redaction
P0107,T3,4,0,0,0.004426304148731693,P0091,c6_aggressive_redaction
P0108,T1,4,0,0,0.006804418000192575,P0044,c6_aggressive_redaction
P0109,T2,5,0,0,0.00425867089062144,P0019,c6_aggressive_redaction
P0111,T1,7,0,0,0.0008259267045134911,P0116,c6_aggressive_redaction
P0112,T2,5,0,0,0.0,P0014,c6_aggressive_redaction
P0113,T3,6,0,0,0.0,P0002,c6_aggressive_redaction
P0114,T1,6,0,0,0.0020109273553455243,P0009,c6_aggressive_redaction
P0116,T3,4,0,0,0.005042320955984761,P0063,c6_aggressive_redaction
P0117,T1,1,1,1,0.01488443210247349,P0117,c6_aggressive_redaction
P0118,T2,4,0,0,0.003577977941220282,P0072,c6_aggressive_redaction
P0119,T3,8,0,0,0.0,P0075,c6_aggressive_redaction
