condition,condition_label,persona_id,risk_tier,top_k,retrieval_hit_at_k,target_docs_at_k,top_doc_persona,top_doc_is_target,exact_field_recovery,coarse_field_recovery,exact_fields_recovered,coarse_fields_recovered
c4_doc_local_anon,C4 doc-local proxy,P0071,T3,5,1,2,P0071,1,0.5454545454545454,0.6363636363636364,6.0,7.0
c4_doc_local_anon,C4 doc-local proxy,P0072,T1,5,0,0,P0053,0,0.5454545454545454,0.5454545454545454,6.0,6.0
c4_doc_local_anon,C4 doc-local proxy,P0073,T2,5,0,0,P0062,0,0.6363636363636364,0.7272727272727273,7.0,8.0
c4_doc_local_anon,C4 doc-local proxy,P0074,T3,5,1,4,P0074,1,0.8181818181818182,1.0,9.0,11.0
c4_doc_local_anon,C4 doc-local proxy,P0076,T2,5,0,0,P0035,0,0.2727272727272727,0.2727272727272727,3.0,3.0
c4_doc_local_anon,C4 doc-local proxy,P0077,T3,5,1,3,P0077,1,0.7272727272727273,0.9090909090909091,8.0,10.0
c4_doc_local_anon,C4 doc-local proxy,P0078,T1,5,0,0,P0026,0,0.36363636363636365,0.36363636363636365,4.0,4.0
c4_doc_local_anon,C4 doc-local proxy,P0079,T2,5,0,0,P0089,0,0.36363636363636365,0.36363636363636365,4.0,4.0
c4_doc_local_anon,C4 doc-local proxy,P0081,T1,5,0,0,P0053,0,0.6363636363636364,0.6363636363636364,7.0,7.0
c4_doc_local_anon,C4 doc-local proxy,P0082,T2,5,0,0,P0017,0,0.45454545454545453,0.45454545454545453,5.0,5.0
c4_doc_local_anon,C4 doc-local proxy,P0083,T3,5,1,4,P0083,1,0.8181818181818182,1.0,9.0,11.0
c4_doc_local_anon,C4 doc-local proxy,P0084,T1,5,0,0,P0044,0,0.18181818181818182,0.18181818181818182,2.0,2.0
c4_doc_local_anon,C4 doc-local proxy,P0086,T3,5,1,4,P0086,1,0.8181818181818182,1.0,9.0,11.0
c4_doc_local_anon,C4 doc-local proxy,P0087,T1,5,0,0,P0074,0,0.45454545454545453,0.45454545454545453,5.0,5.0
c4_doc_local_anon,C4 doc-local proxy,P0088,T2,5,0,0,P0065,0,0.5454545454545454,0.6363636363636364,6.0,7.0
c4_doc_local_anon,C4 doc-local proxy,P0089,T3,5,1,2,P0089,1,0.6363636363636364,0.7272727272727273,7.0,8.0
c4_doc_local_anon,C4 doc-local proxy,P0091,T2,5,0,0,P0011,0,0.2727272727272727,0.2727272727272727,3.0,3.0
c4_doc_local_anon,C4 doc-local proxy,P0092,T3,5,1,4,P0092,1,0.8181818181818182,1.0,9.0,11.0
c4_doc_local_anon,C4 doc-local proxy,P0093,T1,5,0,0,P0044,0,0.2727272727272727,0.2727272727272727,3.0,3.0
c4_doc_local_anon,C4 doc-local proxy,P0094,T2,5,0,0,P0065,0,0.6363636363636364,0.6363636363636364,7.0,7.0
c4_doc_local_anon,C4 doc-local proxy,P0096,T1,5,0,0,P0026,0,0.6363636363636364,0.6363636363636364,7.0,7.0
c4_doc_local_anon,C4 doc-local proxy,P0097,T2,5,0,0,P0119,0,0.2727272727272727,0.2727272727272727,3.0,3.0
c4_doc_local_anon,C4 doc-local proxy,P0098,T3,5,1,3,P0098,1,0.7272727272727273,0.9090909090909091,8.0,10.0
c4_doc_local_anon,C4 doc-local proxy,P0099,T1,5,0,0,P0017,0,0.45454545454545453,0.45454545454545453,5.0,5.0
c4_doc_local_anon,C4 doc-local proxy,P0101,T3,5,1,3,P0101,1,0.7272727272727273,0.9090909090909091,8.0,10.0
c4_doc_local_anon,C4 doc-local proxy,P0102,T1,5,0,0,P0110,0,0.36363636363636365,0.45454545454545453,4.0,5.0
c4_doc_local_anon,C4 doc-local proxy,P0103,T2,5,0,0,P0038,0,0.5454545454545454,0.6363636363636364,6.0,7.0
c4_doc_local_anon,C4 doc-local proxy,P0104,T3,5,1,3,P0104,1,0.7272727272727273,0.9090909090909091,8.0,10.0
c4_doc_local_anon,C4 doc-local proxy,P0106,T2,5,0,0,P0074,0,0.36363636363636365,0.45454545454545453,4.0,5.0
c4_doc_local_anon,C4 doc-local proxy,P0107,T3,5,1,4,P0107,1,0.8181818181818182,1.0,9.0,11.0
c4_doc_local_anon,C4 doc-local proxy,P0108,T1,5,0,0,P0014,0,0.45454545454545453,0.45454545454545453,5.0,5.0
c4_doc_local_anon,C4 doc-local proxy,P0109,T2,5,0,0,P0119,0,0.09090909090909091,0.09090909090909091,1.0,1.0
c4_doc_local_anon,C4 doc-local proxy,P0111,T1,5,0,0,P0116,0,0.6363636363636364,0.6363636363636364,7.0,7.0
c4_doc_local_anon,C4 doc-local proxy,P0112,T2,5,0,0,P0086,0,0.45454545454545453,0.45454545454545453,5.0,5.0
c4_doc_local_anon,C4 doc-local proxy,P0113,T3,5,1,4,P0113,1,0.8181818181818182,1.0,9.0,11.0
c4_doc_local_anon,C4 doc-local proxy,P0114,T1,5,0,0,P0104,0,0.36363636363636365,0.36363636363636365,4.0,4.0
c4_doc_local_anon,C4 doc-local proxy,P0116,T3,5,1,4,P0116,1,0.8181818181818182,1.0,9.0,11.0
c4_doc_local_anon,C4 doc-local proxy,P0117,T1,5,0,0,P0005,0,0.18181818181818182,0.18181818181818182,2.0,2.0
c4_doc_local_anon,C4 doc-local proxy,P0118,T2,5,0,0,P0095,0,0.36363636363636365,0.36363636363636365,4.0,4.0
c4_doc_local_anon,C4 doc-local proxy,P0119,T3,5,1,3,P0119,1,0.7272727272727273,0.9090909090909091,8.0,10.0
c5_linkguard,C5 LinkGuard,P0001,T2,5,0,0,P0107,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0002,T3,5,1,1,P0002,1,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0003,T1,5,0,0,P0079,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0004,T2,5,0,0,P0014,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0006,T1,5,0,0,P0067,0,0.0,0.18181818181818182,0.0,2.0
c5_linkguard,C5 LinkGuard,P0007,T2,5,0,0,P0089,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0008,T3,5,1,1,P0014,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0009,T1,5,0,0,P0082,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0011,T3,5,1,1,P0110,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0012,T1,5,0,0,P0082,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0013,T2,5,0,0,P0035,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0014,T3,5,0,0,P0008,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0016,T2,5,0,0,P0032,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0017,T3,5,1,1,P0017,1,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0018,T1,5,0,0,P0044,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0019,T2,5,0,0,P0011,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0021,T1,5,0,0,P0011,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0022,T2,5,0,0,P0110,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0023,T3,5,0,0,P0082,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0024,T1,5,0,0,P0005,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0026,T3,5,0,0,P0011,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0027,T1,5,0,0,P0011,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0028,T2,5,0,0,P0044,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0029,T3,5,1,1,P0011,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0031,T2,5,0,0,P0065,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0032,T3,5,0,0,P0113,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0033,T1,5,0,0,P0080,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0034,T2,5,1,1,P0004,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0036,T1,5,0,0,P0085,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0037,T2,5,1,1,P0112,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0038,T3,5,0,0,P0007,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0039,T1,5,0,0,P0044,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0041,T3,5,0,0,P0044,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0042,T1,5,0,0,P0104,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0043,T2,5,0,0,P0104,0,0.0,0.18181818181818182,0.0,2.0
c5_linkguard,C5 LinkGuard,P0044,T3,5,1,1,P0086,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0046,T2,5,0,0,P0089,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0047,T3,5,0,0,P0044,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0048,T1,5,0,0,P0076,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0049,T2,5,0,0,P0020,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0051,T1,5,0,0,P0023,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0052,T2,5,0,0,P0089,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0053,T3,5,0,0,P0007,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0054,T1,5,0,0,P0076,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0056,T3,5,0,0,P0044,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0057,T1,5,1,1,P0060,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0058,T2,5,1,1,P0113,0,0.0,0.18181818181818182,0.0,2.0
c5_linkguard,C5 LinkGuard,P0059,T3,5,0,0,P0119,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0061,T2,5,0,0,P0119,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0062,T3,5,0,0,P0119,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0063,T1,5,0,0,P0008,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0064,T2,5,1,1,P0079,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0066,T1,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0067,T2,5,1,1,P0079,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0068,T3,5,1,1,P0044,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0069,T1,5,0,0,P0005,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0071,T3,5,0,0,P0115,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0072,T1,5,0,0,P0107,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0073,T2,5,0,0,P0086,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0074,T3,5,0,0,P0011,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0076,T2,5,0,0,P0023,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0077,T3,5,0,0,P0014,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0078,T1,5,0,0,P0005,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0079,T2,5,1,1,P0086,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0081,T1,5,0,0,P0110,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0082,T2,5,1,1,P0082,1,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0083,T3,5,0,0,P0086,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0084,T1,5,0,0,P0014,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0086,T3,5,0,0,P0044,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0087,T1,5,0,0,P0109,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0088,T2,5,0,0,P0005,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0089,T3,5,0,0,P0071,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0091,T2,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0092,T3,5,0,0,P0050,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0093,T1,5,0,0,P0011,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0094,T2,5,0,0,P0014,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0096,T1,5,0,0,P0011,0,0.0,0.18181818181818182,0.0,2.0
c5_linkguard,C5 LinkGuard,P0097,T2,5,1,1,P0091,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0098,T3,5,1,1,P0110,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0099,T1,5,0,0,P0104,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0101,T3,5,0,0,P0044,0,0.0,0.18181818181818182,0.0,2.0
c5_linkguard,C5 LinkGuard,P0102,T1,5,0,0,P0065,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0103,T2,5,0,0,P0109,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0104,T3,5,0,0,P0013,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0106,T2,5,0,0,P0007,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0107,T3,5,0,0,P0031,0,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0108,T1,5,0,0,P0115,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0109,T2,5,1,1,P0109,1,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0111,T1,5,0,0,P0020,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0112,T2,5,0,0,P0013,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0113,T3,5,1,1,P0113,1,0.0,0.09090909090909091,0.0,1.0
c5_linkguard,C5 LinkGuard,P0114,T1,5,0,0,P0071,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0116,T3,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0117,T1,5,0,0,P0011,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0118,T2,5,0,0,P0004,0,0.0,0.0,0.0,0.0
c5_linkguard,C5 LinkGuard,P0119,T3,5,1,1,P0119,1,0.0,0.09090909090909091,0.0,1.0
c6_aggressive_redaction,C6 aggressive redaction,P0001,T2,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0002,T3,5,0,0,P0103,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0003,T1,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0004,T2,5,0,0,P0108,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0006,T1,5,0,0,P0060,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0007,T2,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0008,T3,5,0,0,P0103,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0009,T1,5,0,0,P0004,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0011,T3,5,1,1,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0012,T1,5,0,0,P0103,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0013,T2,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0014,T3,5,0,0,P0103,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0016,T2,5,0,0,P0004,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0017,T3,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0018,T1,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0019,T2,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0021,T1,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0022,T2,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0023,T3,5,0,0,P0008,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0024,T1,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0026,T3,5,0,0,P0103,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0027,T1,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0028,T2,5,0,0,P0084,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0029,T3,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0031,T2,5,0,0,P0008,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0032,T3,5,0,0,P0119,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0033,T1,5,0,0,P0114,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0034,T2,5,0,0,P0109,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0036,T1,5,0,0,P0019,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0037,T2,5,0,0,P0108,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0038,T3,5,0,0,P0004,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0039,T1,5,0,0,P0114,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0041,T3,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0042,T1,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0043,T2,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0044,T3,5,0,0,P0022,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0046,T2,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0047,T3,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0048,T1,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0049,T2,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0051,T1,5,0,0,P0008,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0052,T2,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0053,T3,5,0,0,P0112,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0054,T1,5,0,0,P0101,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0056,T3,5,0,0,P0103,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0057,T1,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0058,T2,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0059,T3,5,0,0,P0112,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0061,T2,5,0,0,P0008,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0062,T3,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0063,T1,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0064,T2,5,0,0,P0073,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0066,T1,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0067,T2,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0068,T3,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0069,T1,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0071,T3,5,0,0,P0004,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0072,T1,5,0,0,P0022,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0073,T2,5,0,0,P0019,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0074,T3,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0076,T2,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0077,T3,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0078,T1,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0079,T2,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0081,T1,5,0,0,P0106,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0082,T2,5,0,0,P0106,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0083,T3,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0084,T1,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0086,T3,5,0,0,P0004,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0087,T1,5,0,0,P0109,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0088,T2,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0089,T3,5,0,0,P0008,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0091,T2,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0092,T3,5,0,0,P0108,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0093,T1,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0094,T2,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0096,T1,5,0,0,P0108,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0097,T2,5,0,0,P0004,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0098,T3,5,0,0,P0113,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0099,T1,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0101,T3,5,0,0,P0109,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0102,T1,5,0,0,P0110,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0103,T2,5,0,0,P0109,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0104,T3,5,0,0,P0103,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0106,T2,5,1,1,P0004,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0107,T3,5,0,0,P0004,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0108,T1,5,0,0,P0004,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0109,T2,5,0,0,P0004,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0111,T1,5,0,0,P0006,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0112,T2,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0113,T3,5,0,0,P0005,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0114,T1,5,0,0,P0008,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0116,T3,5,0,0,P0103,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0117,T1,5,0,0,P0114,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0118,T2,5,0,0,P0103,0,0.0,0.0,0.0,0.0
c6_aggressive_redaction,C6 aggressive redaction,P0119,T3,5,0,0,P0114,0,0.0,0.0,0.0,0.0
